aliquot_id;predict.label2;dist.to.template;distCRIS.A;distCRIS.B;distCRIS.C;distCRIS.D;distCRIS.E;dist.to.cls1.rank;ntpCRIS-A;ntpCRIS-B;ntpCRIS-C;ntpCRIS-D;ntpCRIS-E;nominal.p;nominal.p.CRIS.A;nominal.p.CRIS.B;nominal.p.CRIS.C;nominal.p.CRIS.D;nominal.p.CRIS.E;BH.FDR;BH.FDR.CRIS.A;BH.FDR.CRIS.B;BH.FDR.CRIS.C;BH.FDR.CRIS.D;BH.FDR.CRIS.E;Bonferroni.p
CRC1314LMX0A02002TUMR01000;CRIS-C;1.070208683;1.112584387;1.113464427;1.070208683;1.085992855;1.116041879;394;-0.112584387;-0.113464427;-0.070208683;-0.085992855;-0.116041879;0.98977402;0.999636001;0.999660001;0.98977402;0.996544007;0.999720001;0.98977402;0.999636001;0.999660001;0.98977402;0.996544007;0.999720001;1
CRC1337LMX0A02002TUMR01000;CRIS-C;0.743908082;1.139793989;1.056429988;0.743908082;1.127553955;1.157716588;257;-0.139793989;-0.056429988;0.256091918;-0.127553955;-0.157716588;2.00E-06;0.678366643;0.093453813;2.00E-06;0.580314839;0.8002304;9.81E-06;3.328665472;0.458566889;9.81E-06;2.847536783;3.926636616;0.001211998
CRC1359LMX0A02003TUMR01000;CRIS-E;0.84283694;1.103432548;0.867732646;1.133473281;1.09706277;0.84283694;539;-0.103432548;0.132267354;-0.133473281;-0.09706277;0.15716306;4.40E-05;0.983276033;4.30E-04;0.998030004;0.975710049;4.40E-05;8.44E-05;1.885649608;8.25E-04;1.913943615;1.871140156;8.44E-05;0.026663947
CRC1389LMX0A02001TUMR01000;CRIS-C;0.736448662;1.166499392;1.137523631;0.736448662;0.955124774;1.056269693;250;-0.166499392;-0.137523631;0.263551338;0.044875226;-0.056269693;2.00E-06;1;0.999924;2.00E-06;0.251817496;0.963656073;9.81E-06;4.906882591;4.906509669;9.81E-06;1.235638889;4.728547207;0.001211998
CRC1390LMX0A02001TUMR01000;CRIS-A;0.582639684;0.582639684;0.854346376;1.106008096;1.081208359;1.004653327;24;0.417360316;0.145653624;-0.106008096;-0.081208359;-0.004653327;2.00E-06;2.00E-06;3.16E-04;0.990758018;0.959322081;0.441117118;9.81E-06;9.81E-06;0.001550572;4.861533273;4.70728082;2.164509906;0.001211998
CRC1445LMX0A02001TUMR01000;CRIS-B;0.552012169;0.856543242;0.552012169;1.110966244;0.983332437;1.039295878;117;0.143456758;0.447987831;-0.110966244;0.016667563;-0.039295878;2.00E-06;0.033837932;2.00E-06;1;0.877776244;0.996030008;9.81E-06;0.166038761;9.81E-06;4.906882591;4.307144973;4.887402306;0.001211998
CRC1502LMX0A02001TUMR02000;CRIS-A;0.945082558;0.945082558;0.959123681;1.056442291;1.138936533;1.000514644;107;0.054917442;0.040876319;-0.056442291;-0.138936533;-0.000514644;8.00E-06;8.00E-06;1.60E-05;0.012151976;0.303827392;2.86E-04;1.80E-05;1.80E-05;3.60E-05;0.027325036;0.683188867;6.43E-04;0.00484799
CRC1566LMX0B02002TUMR01000;CRIS-E;0.878705831;1.075890093;0.923879526;1.198778319;0.946083391;0.878705831;560;-0.075890093;0.076120474;-0.198778319;0.053916609;0.121294169;2.00E-06;0.134229732;8.00E-06;0.928842142;5.60E-05;2.00E-06;9.81E-06;0.658649533;3.93E-05;4.557719338;2.75E-04;9.81E-06;0.001211998
CRC1589LMX0B02003TUMR01000;CRIS-E;0.997777709;1.12209888;1.186206473;1.199140361;1.045658224;0.997777709;601;-0.12209888;-0.186206473;-0.199140361;-0.045658224;0.002222291;0.007427985;0.578556843;0.941170118;0.967400065;0.075297849;0.007427985;0.009828295;0.765514076;1.245303693;1.280009693;0.099629906;0.009828295;1
CRC1614LMX0A02003TUMR01000;CRIS-B;0.734589661;1.041183274;0.734589661;1.083336499;0.811662817;0.87846525;138;-0.041183274;0.265410339;-0.083336499;0.188337183;0.12153475;2.00E-06;0.985580029;2.00E-06;0.999502001;3.92E-04;0.037635925;9.81E-06;4.836125486;9.81E-06;4.904438968;0.001923494;0.184675064;0.001211998
CRC1745LMX0A02001TUMR01000;CRIS-E;0.984847384;1.119233746;1.079960868;1.387342651;1.029228388;0.984847384;598;-0.119233746;-0.079960868;-0.387342651;-0.029228388;0.015152616;4.00E-06;0.028289943;0.003309993;0.999680001;1.24E-04;4.00E-06;9.62E-06;0.068030578;0.007959746;2.403992382;2.98E-04;9.62E-06;0.002423995
CRC1895LMX0B02003TUMR01000;CRIS-D;0.735026839;1.311461537;1.116132616;1.167867291;0.735026839;1.119965778;413;-0.311461537;-0.116132616;-0.167867291;0.264973161;-0.119965778;2.00E-06;0.992842014;0.088497823;0.383313233;2.00E-06;0.101629797;9.81E-06;4.871759196;0.434248427;1.880873032;9.81E-06;0.49868548;0.001211998
CRC0019LMX0B02202TUMR02000;CRIS-B;0.876627443;0.881184187;0.876627443;1.147086218;1.098969463;0.943386101;175;0.118815813;0.123372557;-0.147086218;-0.098969463;0.056613899;0.00992398;0.013233974;0.00992398;0.999994;0.999000002;0.217481565;0.012850282;0.017136299;0.012850282;1.294864026;1.293576926;0.281610744;1
CRC0021LMX0B02201TUMR02000;CRIS-A;0.836434023;0.836434023;0.905331439;1.139023424;1.053253233;1.118106926;74;0.163565977;0.094668561;-0.139023424;-0.053253233;-0.118106926;2.28E-04;2.28E-04;0.026447947;0.999918;0.943494113;0.999382001;3.84E-04;3.84E-04;0.044520711;1.6831953;1.58821509;1.682293035;0.138167724
CRC0025LMX0B02201TUMR05000;CRIS-A;0.695614108;0.695614108;0.960029239;1.030556388;0.85998793;1.020856507;43;0.304385892;0.039970761;-0.030556388;0.14001207;-0.020856507;6.00E-06;6.00E-06;0.974672051;0.999984;0.346311307;0.99992;1.39E-05;1.39E-05;2.250100048;2.308534492;0.79948439;2.308386743;0.003635993
CRC0027LMX0B02201TUMR02000;CRIS-D;0.894310371;1.043757569;0.934752042;0.92211444;0.894310371;1.208660579;459;-0.043757569;0.065247958;0.07788556;0.105689629;-0.208660579;0.203625593;0.997566005;0.544092912;0.426961146;0.203625593;1;0.222738464;1.091200359;0.595163005;0.467036922;0.222738464;1.093862816;1
CRC0031LMX0A02201TUMR02000;CRIS-E;0.681360355;1.123428959;1.064818555;1.134600302;1.098920957;0.681360355;489;-0.123428959;-0.064818555;-0.134600302;-0.098920957;0.318639645;2.00E-06;0.999808;0.98021804;0.999936;0.998262003;2.00E-06;9.81E-06;4.905940472;4.809814834;4.906568551;4.898354446;9.81E-06;0.001211998
CRC0031LMX0A05005TUMR05000;CRIS-E;0.72318689;1.135795411;1.100696661;1.18761546;1.109222424;0.72318689;499;-0.135795411;-0.100696661;-0.18761546;-0.109222424;0.27681311;2.00E-06;0.667258665;0.375627249;0.937880124;0.445999108;2.00E-06;9.81E-06;3.274159929;1.843158808;4.602067654;2.188465259;9.81E-06;0.001211998
CRC0031LMX0A05012TUMR01000;CRIS-E;0.725653232;1.078867863;1.078323183;1.174474711;1.091285739;0.725653232;500;-0.078867863;-0.078323183;-0.174474711;-0.091285739;0.274346768;2.00E-06;0.460925078;0.456239088;0.979702041;0.571638857;2.00E-06;9.81E-06;2.261705242;2.238711636;4.807282887;2.804964754;9.81E-06;0.001211998
CRC0031LMX0B02201TUMR04000;CRIS-E;0.700778433;1.085910993;1.093248069;1.210597861;1.10516132;0.700778433;495;-0.085910993;-0.093248069;-0.210597861;-0.10516132;0.299221567;2.00E-06;0.965982068;0.977636045;1;0.989612021;2.00E-06;9.81E-06;4.739960593;4.797145288;4.906882591;4.855909997;9.81E-06;0.001211998
CRC0063LMX0A02201TUMR02000;CRIS-A;0.839084462;0.839084462;0.969677217;1.16817507;1.122437761;1.201899824;76;0.160915538;0.030322783;-0.16817507;-0.122437761;-0.201899824;0.036121928;0.036121928;0.893806212;1;1;1;0.043260649;0.043260649;1.070447756;1.197628458;1.197628458;1.197628458;1
CRC0064LMX0A02204TUMR02000;CRIS-A;0.774801464;0.774801464;0.800209202;1.086598683;1.101860708;1.124170155;57;0.225198536;0.199790798;-0.086598683;-0.101860708;-0.124170155;8.00E-06;8.00E-06;4.60E-05;0.998852002;0.999738001;0.999982;1.80E-05;1.80E-05;1.03E-04;2.246027137;2.2480194;2.248568059;0.00484799
CRC0081LMX0B02204TUMR02000;CRIS-D;0.583802349;1.18331298;1.113171268;1.122451397;0.583802349;1.156098497;401;-0.18331298;-0.113171268;-0.122451397;0.416197651;-0.156098497;2.00E-06;1;1;1;2.00E-06;1;9.81E-06;4.906882591;4.906882591;4.906882591;9.81E-06;4.906882591;0.001211998
CRC0104LMX0B02201TUMR04000;CRIS-C;0.941783759;1.146674297;1.066501175;0.941783759;1.017434569;1.014288769;375;-0.146674297;-0.066501175;0.058216241;-0.017434569;-0.014288769;0.393901212;1;0.997616005;0.393901212;0.941292117;0.931398137;0.412269663;1.046632124;1.044136958;0.412269663;0.985186568;0.974831211;1
CRC0118LMX0A02204TUMR04000;CRIS-A;0.65960802;0.65960802;0.7013872;1.106913463;1.0150438;1.044489352;34;0.34039198;0.2986128;-0.106913463;-0.0150438;-0.044489352;2.00E-06;2.00E-06;2.00E-06;1;0.99515401;0.999664001;9.81E-06;9.81E-06;9.81E-06;4.906882591;4.883103886;4.905233882;0.001211998
CRC0119LMX0B02201TUMR02000;CRIS-E;0.697497496;1.181265243;1.061393634;1.120777794;1.089950935;0.697497496;494;-0.181265243;-0.061393634;-0.120777794;-0.089950935;0.302502504;2.00E-06;0.999506001;0.676446647;0.96977806;0.871742257;2.00E-06;9.81E-06;4.904458596;3.319244276;4.758587082;4.277536902;9.81E-06;0.001211998
CRC0134LMX0B02204TUMR02000;CRIS-C;0.878969867;1.059197201;1.166645926;0.878969867;1.127084;0.96838402;350;-0.059197201;-0.166645926;0.121030133;-0.127084;0.03161598;0.037549925;0.995818008;1;0.037549925;0.999994;0.61012878;0.044793808;1.187924632;1.192913386;0.044793808;1.192906228;0.727830788;1
CRC0137LMX0A02201TUMR04000;CRIS-E;1.011394888;1.119714724;1.184009364;1.204459905;1.101510632;1.011394888;603;-0.119714724;-0.184009364;-0.204459905;-0.101510632;-0.011394888;0.002261995;0.20993558;0.663726673;0.785788428;0.122599755;0.002261995;0.003295118;0.305819619;0.966871066;1.144682182;0.178594835;0.003295118;1
CRC0161LMX0A02204TUMR04000;CRIS-B;0.848851558;0.945913763;0.848851558;1.059105925;1.08750747;1.152361204;167;0.054086237;0.151148442;-0.059105925;-0.08750747;-0.152361204;0.088471823;0.811740377;0.088471823;0.999926;1;1;0.101158349;0.928140883;0.101158349;1.143311615;1.143396226;1.143396226;1
CRC0196LMX0B02201TUMR11000;CRIS-A;0.743304907;0.743304907;1.010413384;1.129288709;1.053790212;1.025106431;51;0.256695093;-0.010413384;-0.129288709;-0.053790212;-0.025106431;4.00E-06;4.00E-06;0.941736117;0.999998;0.996258007;0.974238052;9.62E-06;9.62E-06;2.264651137;2.404757095;2.395763304;2.342810552;0.002423995
CRC0197LMX0B02201TUMR02000;CRIS-E;0.832942928;1.072533933;0.998776439;1.154291201;1.099931054;0.832942928;534;-0.072533933;0.001223561;-0.154291201;-0.099931054;0.167057072;6.00E-06;0.887476225;0.292455415;0.999364001;0.97017406;6.00E-06;1.39E-05;2.048802257;0.675154215;2.30710318;2.239716115;1.39E-05;0.003635993
CRC0204LMX0A02201TUMR05000;CRIS-C;0.834693643;1.102124903;1.067072622;0.834693643;1.026240608;1.094127909;323;-0.102124903;-0.067072622;0.165306357;-0.026240608;-0.094127909;0.003335993;0.99995;0.998312003;0.003335993;0.968670063;0.999874;0.004723392;1.415817056;1.413497837;0.004723392;1.371528173;1.415709449;1
CRC0312LMX0B02201TUMR03000;CRIS-E;0.896011143;1.009009459;1.161828447;1.118228739;0.993026035;0.896011143;573;-0.009009459;-0.161828447;-0.118228739;0.006973965;0.103988857;0.017725965;0.710964578;0.999988;0.999504001;0.568554863;0.017725965;0.022148319;0.888339246;1.249469542;1.248864793;0.710400509;0.022148319;1
CRC0330LMX0A02203TUMR01000;CRIS-B;0.901895866;1.139172716;0.901895866;0.952079157;1.138263152;0.909813215;182;-0.139172716;0.098104134;0.047920843;-0.138263152;0.090186785;1.60E-05;0.777660445;1.60E-05;5.48E-04;0.771574457;2.60E-05;3.43E-05;1.668184883;3.43E-05;0.00117553;1.655129631;5.58E-05;0.009695981
CRC0330LMX0A06002TUMR05000;CRIS-B;1.019184943;1.295805255;1.019184943;1.189617009;1.272227494;1.032475163;204;-0.295805255;-0.019184943;-0.189617009;-0.272227494;-0.032475163;2.00E-06;0.53504493;2.00E-06;0.012435975;0.393877212;2.00E-06;9.81E-06;2.625402652;9.81E-06;0.06102187;1.932709236;9.81E-06;0.001211998
CRC0330LMX0A06006TUMR01000;CRIS-E;0.843606318;1.232730743;1.056142165;1.101400354;1.179435672;0.843606318;540;-0.232730743;-0.056142165;-0.101400354;-0.179435672;0.156393682;2.00E-06;0.987902024;0.06996386;0.302845394;0.868732263;2.00E-06;9.81E-06;4.847519244;0.343304447;1.486026793;4.262767215;9.81E-06;0.001211998
CRC0344LMX0A02003TUMR12000;CRIS-A;0.954054815;0.954054815;1.021991214;1.037052948;1.136921882;1.044879696;109;0.045945185;-0.021991214;-0.037052948;-0.136921882;-0.044879696;0.123981752;0.123981752;0.674742651;0.792976414;0.999526001;0.843238314;0.139393213;0.139393213;0.758616041;0.891546766;1.123771348;0.948056434;1
CRC0348LMX0A02002TUMR02000;CRIS-A;0.853078109;0.853078109;1.072942682;0.913613705;0.925415201;0.98243562;82;0.146921891;-0.072942682;0.086386295;0.074584799;0.01756438;9.30E-04;9.30E-04;0.982334035;0.042791914;0.073611853;0.456587087;0.001437701;0.001437701;1.518608228;0.066152806;0.113797915;0.705846364;0.563578873
CRC0348LMX0A02003TUMR02000;CRIS-A;0.83738573;0.83738573;1.077312711;0.909223019;0.938127031;1.011988317;75;0.16261427;-0.077312711;0.090776981;0.061872969;-0.011988317;0.001531997;0.001531997;0.997078006;0.096509807;0.266493467;0.874084252;0.002286675;0.002286675;1.488249437;0.144051584;0.397771037;1.304667627;0.928390143
CRC0348LMX0A03003TUMR05000;CRIS-D;0.828874267;0.988795873;1.028229756;1.007783147;0.828874267;1.020030161;437;0.011204127;-0.028229756;-0.007783147;0.171125733;-0.020030161;6.40E-05;0.422985154;0.774318451;0.601268797;6.40E-05;0.71008258;1.19E-04;0.788704626;1.443806097;1.12113505;1.19E-04;1.324030903;0.038783922
CRC0348LMX0A03006TUMR01000;CRIS-D;0.862746599;0.972108122;1.027320399;1.082949782;0.862746599;1.091924631;450;0.027891878;-0.027320399;-0.082949782;0.137253401;-0.091924631;4.00E-06;0.007555985;0.10510179;0.48984902;4.00E-06;0.569462861;9.62E-06;0.018170345;0.25274478;1.177970263;9.62E-06;1.369422594;0.002423995
CRC0348LMX0A03009TUMR02000;CRIS-D;0.812793371;0.98299042;1.056055487;0.971128642;0.812793371;0.907408527;428;0.01700958;-0.056055487;0.028871358;0.187206629;0.092591473;8.00E-05;0.500830998;0.96518007;0.389485221;8.00E-05;0.039747921;1.47E-04;0.922503298;1.777808882;0.717410468;1.47E-04;0.073213495;0.048479903
CRC0348LMX0A03012TUMR01000;CRIS-D;0.80492106;0.974487204;1.016310639;0.953651789;0.80492106;0.942694406;425;0.025512796;-0.016310639;0.046348211;0.19507894;0.057305594;1.00E-04;0.588512823;0.896582207;0.391681217;1.00E-04;0.297323405;1.81E-04;1.064593345;1.621877067;0.708533783;1.81E-04;0.537844727;0.060599879
CRC0349LMX0A02201TUMR02000;CRIS-A;0.447870164;0.447870164;0.911634642;1.096836416;1.119081209;1.123488849;2;0.552129836;0.088365358;-0.096836416;-0.119081209;-0.123488849;2.00E-06;2.00E-06;0.020867958;0.991744017;0.998496003;0.998968002;9.81E-06;9.81E-06;0.102396621;4.866371449;4.899502654;4.901818698;0.001211998
CRC0349LMX0A02203TUMR08000;CRIS-A;0.489718623;0.489718623;0.85968011;1.047936293;1.106445585;1.07650837;6;0.510281377;0.14031989;-0.047936293;-0.106445585;-0.07650837;2.00E-06;2.00E-06;1.00E-05;0.46479307;0.899190202;0.716690567;9.81E-06;9.81E-06;4.91E-05;2.280685026;4.412220746;3.516716465;0.001211998
CRC0349LMX0A03008TUMR01000;CRIS-A;0.523255593;0.523255593;0.920995814;1.112925432;1.130081493;1.114898304;13;0.476744407;0.079004186;-0.112925432;-0.130081493;-0.114898304;2.00E-06;2.00E-06;8.00E-06;0.425933148;0.570626859;0.442313115;9.81E-06;9.81E-06;3.93E-05;2.09000395;2.799998999;2.170378526;0.001211998
CRC0349LMX0A03011TUMR01000;CRIS-A;0.389246904;0.389246904;0.924984372;1.08427898;1.087730624;1.060734456;1;0.610753096;0.075015628;-0.08427898;-0.087730624;-0.060734456;2.00E-06;2.00E-06;0.002843994;0.797834404;0.82010436;0.611798776;9.81E-06;9.81E-06;0.013955146;3.914879749;4.024155806;3.002024765;0.001211998
CRC0370LMX0B02001TUMR04000;CRIS-C;0.757922064;1.086307621;0.893306596;0.757922064;1.011334606;1.03835033;271;-0.086307621;0.106693404;0.242077936;-0.011334606;-0.03835033;9.16E-04;1;0.48982502;9.16E-04;0.997886004;0.999838;0.00141968;1.549872123;0.759166144;0.00141968;1.5465957;1.549621044;0.55509489
CRC0382LMX0A02002TUMR02000;CRIS-A;0.456894585;0.456894585;1.026166664;1.074285201;1.119155346;1.015633599;3;0.543105415;-0.026166664;-0.074285201;-0.119155346;-0.015633599;2.00E-06;2.00E-06;0.655834688;0.941318117;0.996286007;0.558560883;9.81E-06;9.81E-06;3.218103815;4.618937483;4.888658466;2.740792672;0.001211998
CRC0438LMX0A02001TUMR01000;CRIS-B;0.699933572;0.904298163;0.699933572;1.126254214;0.941062891;1.140439441;124;0.095701837;0.300066428;-0.126254214;0.058937109;-0.140439441;2.00E-06;0.189031622;2.00E-06;1;0.491361017;1;9.81E-06;0.927555975;9.81E-06;4.906882591;2.411050822;4.906882591;0.001211998
CRC0438LMX0A02003TUMR01000;CRIS-B;0.732454557;0.881755281;0.732454557;1.164634685;0.985270468;1.119670384;136;0.118244719;0.267545443;-0.164634685;0.014729532;-0.119670384;2.00E-06;4.44E-04;2.00E-06;0.999124002;0.133219734;0.97998804;9.81E-06;0.002178652;9.81E-06;4.902584171;0.653693591;4.808686253;0.001211998
CRC0438LMX0A03002TUMR01000;CRIS-B;0.725250155;0.872997196;0.725250155;1.176478885;0.977305591;1.16928013;131;0.127002804;0.274749845;-0.176478885;0.022694409;-0.16928013;2.00E-06;1.12E-04;2.00E-06;0.999346001;0.07481585;0.998856002;9.81E-06;5.50E-04;9.81E-06;4.903673496;0.367112594;4.901269129;0.001211998
CRC0438LMX0A03003TUMR01000;CRIS-B;0.746403174;0.927639506;0.746403174;1.188483425;0.965083659;1.176507223;143;0.072360494;0.253596826;-0.188483425;0.034916341;-0.176507223;2.00E-06;0.156525687;2.00E-06;1;0.449191102;1;9.81E-06;0.768053168;9.81E-06;4.906882591;2.204127997;4.906882591;0.001211998
CRC0438LMX0A03011TUMR01000;CRIS-B;0.796722454;0.945462749;0.796722454;1.158298206;0.913773246;1.154786544;151;0.054537251;0.203277546;-0.158298206;0.086226754;-0.154786544;1.00E-05;0.158575683;1.00E-05;0.999988;0.042421915;0.999982;2.22E-05;0.352003164;2.22E-05;2.219753582;0.094167328;2.219740264;0.006059988
CRC0471LMX0A02002TUMR01000;CRIS-A;0.597949462;0.597949462;0.88968184;1.181425442;1.164673214;1.039153805;26;0.402050538;0.11031816;-0.181425442;-0.164673214;-0.039153805;2.00E-06;2.00E-06;1.40E-05;0.965392069;0.926302147;0.099293801;9.81E-06;9.81E-06;6.87E-05;4.737065538;4.545255881;0.487223026;0.001211998
CRC0471LMX0A02003TUMR01000;CRIS-A;0.561179644;0.561179644;0.903515838;1.139489824;1.133005446;1.007965151;19;0.438820356;0.096484162;-0.139489824;-0.133005446;-0.007965151;2.00E-06;2.00E-06;0.007233986;0.999242002;0.998706003;0.471787056;9.81E-06;9.81E-06;0.035496318;4.903163182;4.900533098;2.315003694;0.001211998
CRC0471LMX0A05002TUMR01000;CRIS-A;0.536742121;0.536742121;0.979698158;1.100772058;1.104102732;0.982687453;15;0.463257879;0.020301842;-0.100772058;-0.104102732;0.017312547;2.00E-06;2.00E-06;0.199739601;0.981076038;0.984530031;0.219627561;9.81E-06;9.81E-06;0.980098769;4.814024931;4.830973269;1.077686654;0.001211998
CRC0471LMX0A05006TUMR01000;CRIS-A;0.576344264;0.576344264;0.945084263;1.171714235;1.14812286;1.006109803;20;0.423655736;0.054915737;-0.171714235;-0.14812286;-0.006109803;2.00E-06;2.00E-06;1.80E-04;0.875816248;0.745520509;0.00990398;9.81E-06;9.81E-06;8.83E-04;4.297527502;3.658181607;0.048597668;0.001211998
CRC0471LMX0A05007TUMR01000;CRIS-A;0.654130721;0.654130721;1.043055831;1.164643954;1.099818001;1.013025218;33;0.345869279;-0.043055831;-0.164643954;-0.099818001;-0.013025218;2.00E-06;2.00E-06;0.370259259;0.993238014;0.83524833;0.158589683;9.81E-06;9.81E-06;1.816818715;4.873702317;4.098465487;0.778180954;0.001211998
CRC0479LMX0A02002TUMR01000;CRIS-A;0.58029609;0.58029609;1.01436924;1.181939308;1.13886152;1.084796376;23;0.41970391;-0.01436924;-0.181939308;-0.13886152;-0.084796376;2.00E-06;2.00E-06;0.147671705;0.997610005;0.96519407;0.711184578;9.81E-06;9.81E-06;0.724607717;4.895155165;4.736093977;3.489699223;0.001211998
CRC0484LMX0A02001TUMR02000;CRIS-E;0.768690568;1.226225629;1.040203996;1.051775692;1.053669329;0.768690568;506;-0.226225629;-0.040203996;-0.051775692;-0.053669329;0.231309432;2.00E-06;0.999996;0.625954748;0.725490549;0.740334519;2.00E-06;9.81E-06;4.906862964;3.071486456;3.559896945;3.632734564;9.81E-06;0.001211998
CRC1264LMX0A02003TUMR01000;CRIS-A;0.665524409;0.665524409;1.119140521;1.007903223;1.047395255;0.883167713;36;0.334475591;-0.119140521;-0.007903223;-0.047395255;0.116832287;2.00E-06;2.00E-06;0.999998;0.983064034;0.999086002;0.202991594;9.81E-06;9.81E-06;4.906872777;4.823779794;4.902397709;0.996055919;0.001211998
CRC1264LMX0A03013TUMR01000;CRIS-A;0.730395549;0.730395549;1.094401073;1.026631743;1.065788715;0.930875236;50;0.269604451;-0.094401073;-0.026631743;-0.065788715;0.069124764;2.00E-06;2.00E-06;0.658336683;0.132667735;0.40505119;7.40E-04;9.81E-06;9.81E-06;3.23038081;0.650984998;1.987538632;0.003631086;0.001211998
CRC1264LMX0A03033TUMR01000;CRIS-A;0.686561623;0.686561623;1.116644454;0.968904646;1.0574461;0.875683006;42;0.313438377;-0.116644454;0.031095354;-0.0574461;0.124316994;2.00E-06;2.00E-06;0.99987;0.47008106;0.981726037;0.012283975;9.81E-06;9.81E-06;4.906244698;2.306632569;4.817214398;0.060276025;0.001211998
CRC1313LMX0B02001TUMR01000;CRIS-E;0.880689685;1.150537733;1.083551252;1.097835895;0.958894059;0.880689685;562;-0.150537733;-0.083551252;-0.097835895;0.041105941;0.119310315;0.001831996;0.999818;0.968072064;0.986494027;0.128985742;0.001831996;0.002721053;1.485023795;1.437871742;1.465233775;0.191581764;0.002721053;1
CRC1326LMX0A02001TUMR01000;CRIS-A;0.595960305;0.595960305;1.069502351;1.290584752;1.160272247;1.165258523;25;0.404039695;-0.069502351;-0.290584752;-0.160272247;-0.165258523;2.00E-06;2.00E-06;0.005691989;0.948472103;0.237831524;0.26981346;9.81E-06;9.81E-06;0.02792992;4.654041251;1.167011366;1.323942972;0.001211998
CRC1355LMX0A02002TUMR01000;CRIS-E;0.812186887;0.878215084;1.11342332;1.187320441;0.94695053;0.812186887;527;0.121784916;-0.11342332;-0.187320441;0.05304947;0.187813113;3.12E-04;0.03005194;0.999958;1;0.391849216;3.12E-04;5.14E-04;0.049487705;1.646669968;1.64673913;0.645273438;5.14E-04;0.189071622
CRC1360LMX0B02001TUMR01000;CRIS-B;0.95507329;1.067415096;0.95507329;1.045060378;1.140051752;1.211700367;195;-0.067415096;0.04492671;-0.045060378;-0.140051752;-0.211700367;0.196307607;0.968842062;0.196307607;0.904606191;0.9999;1;0.215511612;1.06362009;0.215511612;0.993100275;1.097716305;1.097826087;1
CRC1360LMX0B05005TUMR01000;CRIS-A;1.057105991;1.057105991;1.18361717;1.224213983;1.232921563;1.190343836;116;-0.057105991;-0.18361717;-0.224213983;-0.232921563;-0.190343836;0.009033982;0.009033982;0.571556857;0.821356357;0.860464279;0.62014276;0.011798692;0.011798692;0.746472964;1.072719725;1.12379602;0.809927828;1
CRC1360LMX0B05010TUMR05000;CRIS-A;0.946987065;0.946987065;1.085226757;1.05255849;1.122383912;1.063901099;108;0.053012935;-0.085226757;-0.05255849;-0.122383912;-0.063901099;0.012563975;0.012563975;0.810686379;0.545452909;0.960536079;0.647644705;0.016130866;0.016130866;1.040838867;0.700306065;1.233230644;0.831509939;1
CRC1446LMX0B02003TUMR05000;CRIS-D;0.973483517;1.301485888;1.192848655;1.275843551;0.973483517;1.030928508;468;-0.301485888;-0.192848655;-0.275843551;0.026516483;-0.030928508;4.60E-04;0.999922;0.905452189;0.999196002;4.60E-04;0.017807964;7.45E-04;1.620194471;1.467123066;1.61901812;7.45E-04;0.028854616;0.278759442
CRC1473LMX0B02001TUMR01000;CRIS-A;0.983602681;0.983602681;0.985706266;1.089463928;1.025403587;1.024385676;111;0.016397319;0.014293734;-0.089463928;-0.025403587;-0.024385676;0.048243904;0.048243904;0.052943894;0.76994846;0.230475539;0.223551553;0.056878999;0.056878999;0.062420233;0.907760247;0.27172797;0.263564671;1
CRC1473LMX0B02003TUMR01000;CRIS-B;0.969809015;0.973482786;0.969809015;1.160312592;1.092020636;1.086302323;199;0.026517214;0.030190985;-0.160312592;-0.092020636;-0.086302323;2.00E-06;2.00E-06;2.00E-06;0.048999902;8.12E-04;5.00E-04;9.81E-06;9.81E-06;9.81E-06;0.240436766;0.003984381;0.002453436;0.001211998
CRC1473LMX0B03003TUMR01000;CRIS-A;1.022168863;1.022168863;1.074094984;1.147060953;1.11213917;1.02341584;115;-0.022168863;-0.074094984;-0.147060953;-0.11213917;-0.02341584;5.76E-04;5.76E-04;0.011387977;0.226405547;0.069309861;6.18E-04;9.26E-04;9.26E-04;0.018305343;0.363930402;0.111410546;9.93E-04;0.349055302
CRC1473LMX0B03012TUMR01000;CRIS-A;0.903609575;0.903609575;1.088249548;1.011890561;1.054529437;1.018831294;99;0.096390425;-0.088249548;-0.011890561;-0.054529437;-0.018831294;2.00E-06;2.00E-06;0.184057632;0.006237988;0.053123894;0.009131982;9.81E-06;9.81E-06;0.90314919;0.030609072;0.260672709;0.044809562;0.001211998
CRC1502LMX0A03008TUMR01000;CRIS-A;0.824689718;0.824689718;0.983123413;0.964780667;1.055622169;0.851927536;69;0.175310282;0.016876587;0.035219333;-0.055622169;0.148072464;2.00E-06;2.00E-06;0.040667919;0.016083968;0.457765084;2.00E-06;9.81E-06;9.81E-06;0.199552702;0.078922142;2.246199524;9.81E-06;0.001211998
CRC1502LMX0A03012TUMR05000;CRIS-A;0.855969035;0.855969035;0.870700667;0.971291691;1.09375278;0.967386993;83;0.144030965;0.129299333;0.028708309;-0.09375278;0.032613007;6.00E-06;6.00E-06;1.40E-05;0.016545967;0.732110536;0.013445973;1.39E-05;1.39E-05;3.23E-05;0.038197546;1.690129465;0.031040989;0.003635993
